ticker,as_of_date,net_buy,total_buy_votes,total_sell_votes,entry_price,exit_price,status,days_to_exit,entry_touched
CG,2026-05-03,True,2,1,49.08,50.88,hit,1.0,True
CG,2026-05-10,True,3,0,50.26,50.45,missed,,True
CG,2026-05-17,False,0,4,47.67,50.46,missed,,True
CG,2026-05-24,False,1,3,44.44,45.6,missed,,False
CG,2026-05-31,False,1,3,44.74,49.0,missed,,True
CG,2026-06-07,False,2,3,42.79,44.12,missed,,False
CG,2026-06-14,True,3,2,45.75,46.0,hit,1.0,True
CG,2026-06-21,False,2,3,44.0,46.98,missed,,True
CG,2026-06-28,False,1,4,41.0,42.9,missed,,False
CGUI,2025-12-28,True,6,0,24.84,27.33,missed,,True
CGUI,2026-01-04,True,5,1,24.86,24.86,hit,1.0,True
CGUI,2026-01-11,True,7,0,24.89,27.38,missed,,True
CGUI,2026-01-18,True,5,1,24.91,24.91,hit,2.0,True
CGUI,2026-01-25,True,5,1,24.92,27.41,missed,,True
CGUI,2026-02-01,True,5,0,24.96,24.97,hit,4.0,True
CGUI,2026-02-08,True,5,0,24.98,27.48,missed,,True
CGUI,2026-02-15,True,7,0,25.0,25.0,hit,1.0,True
CGUI,2026-02-22,True,4,1,25.01,25.02,hit,4.0,True
CGUI,2026-03-01,True,5,0,25.03,27.53,missed,,True
CGUI,2026-03-08,True,6,0,25.02,25.03,hit,1.0,True
CGUI,2026-03-15,True,3,2,25.01,25.03,hit,5.0,True
CGUI,2026-03-22,False,1,5,25.0,25.03,missed,,False
CGUI,2026-03-29,True,4,1,25.03,27.53,missed,,True
CGUI,2026-04-05,True,6,0,25.06,25.06,hit,1.0,True
CGUI,2026-04-12,True,4,1,25.09,25.11,hit,1.0,True
CGUI,2026-04-19,True,5,0,25.11,27.62,missed,,True
CGUI,2026-04-26,True,5,0,25.14,25.15,hit,4.0,True
CGUI,2026-05-03,True,7,0,25.16,25.16,hit,2.0,True
CGUI,2026-05-10,True,6,0,25.19,25.19,missed,,True
CGUI,2026-05-17,True,3,2,25.16,25.2,hit,5.0,True
CGUI,2026-05-24,True,5,0,25.18,27.7,missed,,True
CGUI,2026-05-31,True,6,0,25.24,27.76,missed,,True
CGUI,2026-06-07,True,4,1,25.22,25.25,hit,2.0,True
CGUI,2026-06-14,True,5,0,25.26,25.27,hit,1.0,True
CGUI,2026-06-21,True,4,1,25.26,25.28,hit,2.0,True
CGUI,2026-06-28,True,3,1,25.29,25.3,hit,4.0,True
CLMB,2025-12-28,False,0,4,25.55,27.03,hit,4.0,True
CLMB,2026-01-04,False,0,5,25.13,26.01,missed,,False
CLMB,2026-01-11,True,5,0,29.85,32.84,missed,,True
CLMB,2026-01-18,True,4,0,31.89,32.7,missed,,True
CLMB,2026-01-25,True,3,1,29.67,30.59,hit,3.0,True
CLMB,2026-02-01,False,2,2,29.65,31.0,missed,,False
CLMB,2026-02-08,True,3,1,30.66,32.0,missed,,True
CLMB,2026-02-15,True,4,0,30.26,30.65,missed,,True
CLMB,2026-02-22,True,3,1,29.62,29.93,missed,,True
CLMB,2026-03-01,False,1,3,20.69,30.5,missed,,False
CLMB,2026-03-08,False,1,5,21.5,23.21,missed,,True
CLMB,2026-03-15,False,0,5,19.71,20.6,missed,,True
CLMB,2026-03-22,False,1,4,19.04,19.8,missed,,False
CLMB,2026-03-29,False,0,4,19.45,20.87,missed,,False
CLMB,2026-04-05,False,1,3,19.83,20.69,missed,,False
CLMB,2026-04-12,True,4,2,21.36,21.5,hit,1.0,True
CLMB,2026-04-19,False,2,3,22.6,23.14,missed,,True
CLMB,2026-04-26,True,3,2,21.13,21.5,missed,,True
CLMB,2026-05-03,False,2,3,15.01,20.5,missed,,False
CLMB,2026-05-10,False,1,3,19.67,20.65,missed,,True
CLMB,2026-05-17,False,2,2,19.17,19.95,missed,,False
CLMB,2026-05-24,True,4,1,20.96,21.0,hit,3.0,True
